ITEM NAME,CATEGORY NAME,SKU,HSN,UNIT NAME,ALERT QTY,BRAND NAME,LOT NUMBER,PRICE BEFORE TAX,,TAX VALUE,TAX TYPE,SALES PRICE,OPENING STOCK,CUSTOM BARCODE,SELLER POINTS,ITEM DESCIPTION,DISCOUNT TYPE,DISCOUNT,MRP
Loreal Elv.Shamp.200ml FULL,1,2,,1,2,,,9,,15,Exclusive,12.38099957,0,6281031260692,0,,,0,
COLGATE EXTRA SOFT BR,1,9,,1,9,,,10,,15,Exclusive,13.04300022,0,443800000,0,,,0,
VIT  C   SOAP 110GM,1,2,,1,2,,,7.5,,15,Exclusive,13.03999996,0,3610340650772,0,,,0,
DMD  SOLUTION 60ML,1,6,,1,6,,,9,,0,Exclusive,15,0,6001067775096,0,,,0,
LUXE SHIMMER MIST,1,2,,1,2,,,33,,15,Exclusive,39.13000107,0,4897099081500,0,,,0,
LUXE  VERBENA MIST,1,2,,1,2,,,24.37000084,,15,Exclusive,39.13000107,0,6287003324485,0,,,0,
ROSE BERRY LIP,1,2,,1,2,,,8,,15,Exclusive,8.699999809,0,038949983504,0,,,0,
PIGEON S T  SS 0+,1,9,,1,9,,,17.71800041,,15,Exclusive,26.09000015,0,038949983603,0,,,0,
PIGEON S T  M3+,1,9,,1,9,,,17.71800041,,15,Exclusive,26.09000015,0,6930236302934,0,,,0,
PIGEON S T LL 9+,1,9,,1,9,,,17.71800041,,15,Exclusive,26.09000015,0,4902508018661,0,,,0,
PIGEON MAG CUP 200ML,1,9,,1,9,,,31.30599976,,15,Exclusive,39.13000107,0,4902508018685,0,,,0,
PIGEON B GUM WIPES,1,9,,1,9,,,26.69300079,,15,Exclusive,34.78300095,0,4902508266574,0,,,0,
NAIR WAX STRIP,1,2,,1,2,,,20.53899956,,15,Exclusive,30.43000031,0,4902508157353,0,,,0,
OPTITECT VINYL  100 PCS,1,6,,1,6,,,12,,15,Exclusive,25,0,4902508782906,0,,,0,
OXY CREAM 125GM,1,1,,1,1,,,25,,0,Exclusive,30,0,5010724535929,0,,,0,
OXY CREAM 210GM,1,1,,1,1,,,30,,0,Exclusive,40,0,6902860346868,0,,,0,
BOND 3  DROPS 30ML,1,1,,1,1,,,26.60000038,,15,Exclusive,38,0,6285095009358,0,,,0,
MELATOBED  DROPS 30ML,1,1,,1,1,,,72.5,,15,Exclusive,120,0,6285095009365,0,,,0,
GLUCAJONE SACHETS,1,1,,1,1,,,75,,15,Exclusive,98,0,748515537399,0,,,0,
BERRY CAN ZINC 120ML,1,1,,1,1,,,98.33300018,,15,Exclusive,120,0,748515537382,0,,,0,
ZYMOLIGHT SACHET,1,1,,1,1,,,23.33300018,,15,Exclusive,35,0,748515537344,0,,,0,
LUTINA  TABS,1,1,,1,1,,,58.33399963,,0,Exclusive,79,0,748515537337,0,,,0,
VITAFERRIN DROPS,1,1,,1,1,,,86.66699982,,15,Exclusive,130,0,037182670110,0,,,0,
UV DEFENDER 40GM,1,2,,1,2,,,13.32999992,,15,Exclusive,19.12999916,0,748515537450,0,,,0,
MARIA BISCUITS 200GM,1,6,,1,6,,,4.400000095,,15,Exclusive,5,0,748515537375,0,,,0,
nidu 3plus 400gm,1,0,,1,0,,,0,,0,Exclusive,0,0,502021,0,,,0,
ANTI METIL  TABS,1,1,,1,1,,,32.20000076,,0,Exclusive,46,0,8434165437418,0,,,0,
HEMO-GUARD CREAM,1,1,,1,1,,,34.29999924,,0,Exclusive,49,0,,0,,,0,
FLOCA,1,6,,1,6,,,3,,15,Exclusive,10,0,5420024614055,0,,,0,
AMIGO AROMATIC  PINK,1,2,,1,2,,,18,,15,Exclusive,21.73999977,0,037182670141,0,,,0,
Blemil Plus-1 1200gm,1,5,,1,5,,,100.4400024,,15,Exclusive,106.086998,0,321654987,0,,,0,
AVENT  BOTTLE SCF036/17,1,9,,1,9,,,44.65999985,,15,Exclusive,60.86999893,0,6294008901474,0,,,0,
AVENT  BOTTLE SCF051/17,1,9,,1,9,,,55.5,,15,Exclusive,60.86999893,0,8426594119331,0,,,0,
AMITRIPTYLINE 25MG,1,1,,1,1,,,25,,0,Exclusive,30,0,8710103876106,0,,,0,
YTENA  30PCS,1,4,,1,4,,,30,,0,Exclusive,80,0,8710103876205,0,,,0,
BEPANTHEEN SCAR GEL,1,1,,1,1,,,91,,0,Exclusive,110,0,5012617009296,0,,,0,
PIGEON MINILIGHT PACIFIER,1,9,,1,9,,,14.17000008,,15,Exclusive,19.12999916,0,7322540202519,0,,,0,
MENOPUR 75 IU,1,1,,1,1,,,282.105011,,0,Exclusive,313.4500122,0,369369369,0,,,0,
BEAUTY,1,2,,1,2,,,47.5,,0,Exclusive,100,0,2020092317181,0,,,0,
NIVEA TROPICAL 200ML,1,2,,1,2,,,11.07699966,,15,Exclusive,17.38999939,0,7640128546375,0,,,0,
Nivea Soft Cream MINT 100ml,1,2,,1,2,,,8,,15,Exclusive,10.43500042,0,6285268001066,0,,,0,
SUNSILK STYLING CREAM 275ML,1,2,,1,2,,,10,,15,Exclusive,17,0,4005900626578,0,,,0,
SENSODYNE PRO NAMEL 75ML,1,2,,1,2,,,29.32999992,,15,Exclusive,37,0,4005900626394,0,,,0,
VASELINE COCA H CREAM 75ML,1,2,,1,2,,,11.5,,15,Exclusive,17.39100075,0,6281006547353,0,,,0,
VASELINE ESSENTIAL H CREAM 75ML,1,2,,1,2,,,9,,15,Exclusive,14,0,5054563991751,0,,,0,
VASLENE FOOT CREAM 55GM,1,2,,1,2,,,13.75,,15,Exclusive,17.5,0,6281006551138,0,,,0,
BABY  SKIN WIPES 72 PCS,1,2,,1,2,,,12.65999985,,15,Exclusive,15,0,6281006551107,0,,,0,
Dove Go Fresh Roll-POMEG,1,2,,1,2,,,9.329999924,,15,Exclusive,13,0,8801619048276,0,,,0,
LOREAL  ELVIVE  SERUM 100ML,1,2,,1,2,,,19.17000008,,15,Exclusive,40,0,8699296629501,0,,,0,
LOREAL OIL REP 300ML,1,2,,1,2,,,13.75,,15,Exclusive,20,0,96032435,0,,,0,
labello POMEG,1,2,,1,2,,,9.649999619,,15,Exclusive,11.3039999,0,3600523976584,0,,,0,
ULTRA MAX SOLID 28GM,1,2,,1,2,,,6.5,,15,Exclusive,17,0,3610340650659,0,,,0,
PASTEEL SKIN MASK,1,2,,1,2,,,16.65999985,,15,Exclusive,21.79999924,0,4005808515004,0,,,0,
LODIPAM 10MG 30TAB,1,1,,1,1,,,27.56999969,,0,Exclusive,45.95000076,0,033200191230,0,,,0,
GOUTEX 80MG,1,1,,1,1,,,87.02999878,,0,Exclusive,96.69999695,0,6924833410611,0,,,0,
WALKING STICK 926,1,6,,1,6,,,35,,15,Exclusive,55,0,11007,0,,,0,
LIFE FREE UNDER PAD,1,4,,1,4,,,13.25,,0,Exclusive,20,0,1696816,0,,,0,
CAL CHEW  TABS,1,1,,1,1,,,34.20000076,,15,Exclusive,51.29999924,0,112099,0,,,0,
BASIC 7121,1,6,,1,6,,,3.200000048,,15,Exclusive,4.889999866,0,6281008179019,0,,,0,
FIXIT ANKLE  M,1,6,,1,6,,,40,,15,Exclusive,47.83000183,0,748515537627,0,,,0,
TITANIA 1052/2,1,6,,1,6,,,9.350000381,,15,Exclusive,17.38999939,0,6923744117121,0,,,0,
TITANIA 1070/A,1,6,,1,6,,,8,,15,Exclusive,12.17000008,0,00169465385142584693,0,,,0,
TITANIA 1040/4,1,6,,1,6,,,5,,15,Exclusive,6.956999779,0,4008576316880,0,,,0,
JASPER JL006,1,6,,1,6,,,108,,15,Exclusive,160,0,00146940085760107025,0,,,0,
ANGEL 15122,1,9,,1,9,,,4.5,,15,Exclusive,6.090000153,0,4008576104043,0,,,0,
VICKS  DROPS HONEY,1,6,,1,6,,,15.42000008,,0,Exclusive,25,0,4715065082682,0,,,0,
VICKS  DROPS BERRY,1,6,,1,6,,,15.42000008,,0,Exclusive,25,0,8850851510256,0,,,0,
LORINASE  D  TABS,1,1,,1,1,,,19.18799973,,0,Exclusive,24.60000038,0,8001841460178,0,,,0,
BABYJOY NO 7,1,9,,1,9,,,78,,15,Exclusive,91.30000305,0,8001841460253,0,,,0,
REALBEUTY LASH,1,2,,1,2,,,5.429999828,,15,Exclusive,17.38999939,0,369874,0,,,0,
LASH    MASCARA,1,2,,1,2,,,6.519999981,,15,Exclusive,13.03999996,0,6281008292725,0,,,0,
HERBAL  ESSENCES  ALOE  400ML,1,2,,1,2,,,12,,15,Exclusive,17.38999939,0,6971419150188,0,,,0,
HERBAL  ESSENCES  COFFEE  400ML,1,2,,1,2,,,12.92000008,,15,Exclusive,17.38999939,0,6972489967553,0,,,0,
LOREAL ELV  FULL 400ML,1,2,,1,2,,,11,,15,Exclusive,19.12999916,0,8001841769189,0,,,0,
ONETOUCH  VERIO,1,6,,1,6,,,45,,15,Exclusive,73.91300201,0,8001090742322,0,,,0,
SIGNAL KIDS 75ML,1,2,,1,2,,,7.25,,15,Exclusive,13.03999996,0,3610340649813,0,,,0,
TRESEMME CONDI 400ML COCONUT,1,2,,1,2,,,16.67000008,,15,Exclusive,19.12999916,0,7613427014296,0,,,0,
PARACHUTE  OIL 450ML,1,2,,1,2,,,11,,15,Exclusive,14.78299999,0,6221155056139,0,,,0,
COLGATE TRIPLE ACTION 125ML,1,2,,1,2,,,7.5,,15,Exclusive,11.30000019,0,6281006534827,0,,,0,
LOREAL WHI PERFECT 150ML,1,2,,1,2,,,23,,15,Exclusive,32.16999817,0,8901088200721,0,,,0,
SIGNAL  CO 8 WHITE 100ML,1,2,,1,2,,,9.590000153,,15,Exclusive,17.38999939,0,6281001112013,0,,,0,
NIVEA MEN WASH 100ML,1,2,,1,2,,,23.89999962,,15,Exclusive,30.43499947,0,3610340614866,0,,,0,
PONDS SPF  15 CREAM,1,2,,1,2,,,15,,15,Exclusive,30,0,6221048409615,0,,,0,
COVID 19 TEST,1,6,,1,6,,,27,,0,Exclusive,40,0,4005808228010,0,,,0,
VAPODROPS BERRY ME,1,6,,1,6,,,20,,0,Exclusive,30,0,8999999056865,0,,,0,
ULTRA D MOIS  HAIR 390ML,1,2,,1,2,,,20.84000015,,15,Exclusive,24.35000038,0,0000000000,0,,,0,
LUX SH  ORCHID,1,2,,1,2,,,14.75,,15,Exclusive,18.26099968,0,8001841469782,0,,,0,
FAIR  LOVELY  HERBAL,1,2,,1,2,,,15,,15,Exclusive,20,0,3600542371063,0,,,0,
SALONPAS HOT PATCH 5PCS,1,2,,1,2,,,23,,0,Exclusive,40,0,6281006570306,0,,,0,
MOVE HOT PATCH,1,6,,1,6,,,7.480000019,,0,Exclusive,11.5,0,6281006566835,0,,,0,
COOLING PATCH,1,6,,1,6,,,7.300000191,,15,Exclusive,13.03999996,0,4987188523513,0,,,0,
G - CARE HCG STRIPS,1,6,,1,6,,,3.200000048,,0,Exclusive,18,0,8806438005332,0,,,0,
BONOLIGHT  30SACHETS,1,1,,1,1,,,304.5,,0,Exclusive,435,0,6280112016012,0,,,0,
BAMBI COLUT 50PCS,1,4,,1,4,,,62,,15,Exclusive,69.56999969,0,8858757004152,0,,,0,
SULFAD 1 GM 30 TAB,1,1,,1,1,,,156,,0,Exclusive,230,0,037182669992,0,,,0,
VAPODROPS ORANGE,1,6,,1,6,,,18.5,,0,Exclusive,25,0,6281017404003,0,,,0,
VATIKA ARGAN CREAM 140ML,1,2,,1,2,,,4.340000153,,15,Exclusive,8.699999809,0,234472023,0,,,0,
REAL BUTY 542,1,2,,1,2,,,3.859999895,,15,Exclusive,13.03999996,0,8001841460215,0,,,0,
GOLDEN LADY  SPRAY,1,2,,1,2,,,12.89999962,,15,Exclusive,17.38999939,0,6291069710830,0,,,0,
VICTORIA EYE LASH,1,2,,1,2,,,4,,15,Exclusive,17.38999939,0,6941553006542,0,,,0,
ASEEL PERFUM,1,2,,1,2,,,10,,15,Exclusive,13.03999996,0,6281009053227,0,,,0,
BOURJOIS MIX POWEDR,1,2,,1,2,,,22,,15,Exclusive,39.13000107,0,800897127862,0,,,0,
WELLOXON 9,1,2,,1,2,,,25.61199951,,15,Exclusive,47.83000183,0,6281110010996,0,,,0,
„»—œ ÕÃ— 623,1,2,,1,2,,,7.5,,15,Exclusive,13.03999996,0,3616301036999,0,,,0,
ANGELINA EYE LINER,1,2,,1,2,,,13,,15,Exclusive,17.38999939,0,8005610617466,0,,,0,
EYEBROW PENCIL,1,2,,1,2,,,10.82999992,,15,Exclusive,14.77999973,0,8808335103623,0,,,0,
8 MAKEUP BRUSH,1,2,,1,2,,,2.605999947,,15,Exclusive,13.03999996,0,1350717600017,0,,,0,
BONJOUR 5 BRUSH,1,2,,1,2,,,3.75,,15,Exclusive,10.43000031,0,1350516520516,0,,,0,
BONJOUR 5 PCS 141,1,2,,1,2,,,1.026000023,,15,Exclusive,6.090000153,0,7898897613150,0,,,0,
HAYA LIP BALM,1,2,,1,2,,,2,,15,Exclusive,4.349999905,0,123654987,0,,,0,
ﬂÕ·  ”«∆·,1,2,,1,2,,,2.5,,15,Exclusive,4.349999905,0,2271682011419,0,,,0,
MISS FIVE 0017,1,2,,1,2,,,9.5,,15,Exclusive,17.38999939,0,6970734251785,0,,,0,
BONJOUR 112,1,2,,1,2,,,5.829999924,,15,Exclusive,10.43000031,0,6923946020595,0,,,0,
BONJOUR LIPSTICK,1,2,,1,2,,,0.916000009,,15,Exclusive,2.609999895,0,6926633610017,0,,,0,
ELIZABETH MASCARA,1,2,,1,2,,,8.75,,15,Exclusive,14.77999973,0,2707322011124,0,,,0,
ENCHANTER  ROM  SH  GEL,1,2,,1,2,,,10,,15,Exclusive,17.38999939,0,6933836101136,0,,,0,
LUX SOFT ROSE SH GEL 250ML,1,2,,1,2,,,14.75,,15,Exclusive,19.12999916,0,6281056329701,0,,,0,
FAIR LOVELY F W OIL C 150GM,1,2,,1,2,,,14.17000008,,15,Exclusive,21.73999977,0,8935212806657,0,,,0,
ROYAL TEA  50 PCS,1,2,,1,2,,,14,,15,Exclusive,21.73999977,0,6281006570023,0,,,0,
CLOSEUP  M  WASH 250ML,1,2,,1,2,,,10.39999962,,15,Exclusive,17.38999939,0,6281006567450,0,,,0,
DUREX MASSAGE 200ML,1,2,,1,2,,,59,,15,Exclusive,80,0,6224008323006,0,,,0,
ST. IVES ROSE CREAM 200ML,1,2,,1,2,,,10.57999992,,15,Exclusive,14.77999973,0,8886467024139,0,,,0,
GILLETTE 7 OCL,1,2,,1,2,,,0.358999997,,15,Exclusive,0.870000005,0,6295120046173,0,,,0,
MIRADA BODY SPRAY 250ML,1,2,,1,2,,,8,,15,Exclusive,13.03999996,0,8901030828911,0,,,0,
NOVELL MASSAGE CREAM,1,2,,1,2,,,5.952000141,,15,Exclusive,15.64999962,0,7702018891368,0,,,0,
QV CREAM 50GM,1,2,,1,2,,,26.12999916,,15,Exclusive,34.77999878,0,6291108729663,0,,,0,
DR.RASHEL CREAM 50GM,1,2,,1,2,,,20,,15,Exclusive,25.5,0,6291105771450,0,,,0,
PONDS AGE MIR  DAY 50GM,1,2,,1,2,,,23.45899963,,15,Exclusive,43.47999954,0,9314839016219,0,,,0,
YOKO LOTION  400ML,1,2,,1,2,,,19.25,,15,Exclusive,26.08699989,0,6971764151922,0,,,0,
NIVEA SOFT BERRY 100ML,1,2,,1,2,,,8.75,,15,Exclusive,10.43000031,0,8999999059927,0,,,0,
BIO TRUE  SOLUTION 120ML,1,2,,1,2,,,26,,15,Exclusive,35,0,8853976004969,0,,,0,
Signal TRI AC  120ML,1,2,,1,2,,,3.450000048,,15,Exclusive,10.43000031,0,4005900626455,0,,,0,
Signal 100ML CHARCOL,1,2,,1,2,,,12.75,,15,Exclusive,15.64999962,0,7391899296845,0,,,0,
colgate NATURAL EXTRACT 75ml,1,2,,1,2,,,10,,15,Exclusive,26.09000015,0,6221155095404,0,,,0,
SEBAMED MEN DEOD 50ML,1,2,,1,2,,,22,,15,Exclusive,26.09000015,0,6221155066572,0,,,0,
sebamed COLOURED shamp,1,2,,1,2,,,41.29999924,,15,Exclusive,43.47999954,0,6920354821660,0,,,0,
GARNIER SERUM VIT C 30ML,1,2,,1,2,,,33.5,,15,Exclusive,41.73899841,0,4103040159366,0,,,0,
GARNIER MICELLAR 400ML,1,2,,1,2,,,20.29999924,,15,Exclusive,30.43000031,0,4103040006844,0,,,0,
HIMALAYA FOAMING F WASH 150ML,1,2,,1,2,,,20,,15,Exclusive,28.70000076,0,3600542398183,0,,,0,
NIVEA ROSE TONER 200ML,1,2,,1,2,,,17.25,,15,Exclusive,26.08699989,0,3600542368094,0,,,0,
NIVEA ROSE CARE SPRAY 150ML,1,2,,1,2,,,19.59000015,,15,Exclusive,26.09000015,0,8901138512811,0,,,0,
PEPSODENT  PASTE 120GM,1,2,,1,2,,,3.299999952,,15,Exclusive,6.960000038,0,4005900811745,0,,,0,
CREST 3D WHITE 50ML,1,2,,1,2,,,4.119999886,,15,Exclusive,10.43000031,0,4005900813558,0,,,0,
EVA SMOKER 40,1,2,,1,2,,,6,,15,Exclusive,8.699999809,0,8999999706173,0,,,0,
VASELINE ICE COOL 400ML LOTION,1,2,,1,2,,,15.5,,15,Exclusive,21.73999977,0,5011321335325,0,,,0,
TRISA WE CARE  SOFT,1,2,,1,2,,,5.25,,0,Exclusive,13,0,6223001382034,0,,,0,
HIMALAYA BABY SHAMPO 200ML,1,2,,1,2,,,7.920000076,,15,Exclusive,14.77999973,0,6281006573901,0,,,0,
CAMAY  SH  GEL 250ML,1,2,,1,2,,,12.60000038,,15,Exclusive,17.38999939,0,7610196009126,0,,,0,
NIVEA MEN ROLL 50ML,1,2,,1,2,,,10.82999992,,15,Exclusive,15.65200043,0,8901138511456,0,,,0,
NIVEA BEA  ELIXIR ROSE 40ML,1,2,,1,2,,,10.42000008,,15,Exclusive,13.90999985,0,6281055124451,0,,,0,
ADVAQUIN 500MG TABS,1,1,,1,1,,,24.23999977,,0,Exclusive,40.40000153,0,4005900477378,0,,,0,
VASELINE  LOTION SPF  200ML,1,2,,1,2,,,10.84000015,,15,Exclusive,17.38999939,0,4005900861993,0,,,0,
VEBIX ROLL SOFT WOMEN,1,2,,1,2,,,11.5,,15,Exclusive,14.77999973,0,9501100941992,0,,,0,
FAIR& LOVELY 50GM,1,2,,1,2,,,9.590000153,,15,Exclusive,13.03999996,0,6281006506619,0,,,0,
FAIR& LOVELY 25GM,1,2,,1,2,,,5.420000076,,15,Exclusive,8.696000099,0,6223004683374,0,,,0,
NORSINAcotton  120PCS,1,2,,1,2,,,0.661000013,,15,Exclusive,8.696000099,0,6281006567122,0,,,0,
ST.IVES ROSE MICE WATER 400ML,1,2,,1,2,,,16.67000008,,15,Exclusive,30.43000031,0,6281006567108,0,,,0,
SHIFA LEMON SCRUB 500ML,1,2,,1,2,,,6.699999809,,15,Exclusive,13.03999996,0,8690758941025,0,,,0,
EDIBLE  MASSAGE  OIL 237,1,2,,1,2,,,38,,15,Exclusive,52.16999817,0,8886467068799,0,,,0,
WARMUP MASSAGE OIL 150ML,1,2,,1,2,,,30,,15,Exclusive,56.52000046,0,8858854618542,0,,,0,
SOMA MASSAGE OIL 170ML,1,2,,1,2,,,6.5,,15,Exclusive,13.03999996,0,898788000929,0,,,0,
NIVEA  BABY  CRAM 100ML,1,2,,1,2,,,13,,15,Exclusive,15.65200043,0,4028403143229,0,,,0,
NIVEA  BABY SHAMPO  200ML,1,2,,1,2,,,7,,15,Exclusive,13.90999985,0,6281074751508,0,,,0,
NIVEA  BABY  LOTION MILD 200ML,1,2,,1,2,,,15.5,,15,Exclusive,19.12999916,0,4005900638649,0,,,0,
LOREAL MAKE  EYE  125ML,1,2,,1,2,,,19.13599968,,15,Exclusive,30.43000031,0,4005900634627,0,,,0,
PRITTY NOSE STRIP,1,2,,1,2,,,7.599999905,,15,Exclusive,13.03999996,0,4005900634566,0,,,0,
KATRINA SPRAY 130ML,1,2,,1,2,,,14.94999981,,15,Exclusive,26.09000015,0,3600522446927,0,,,0,
SUNSILK GOOD CREAM 275ML,1,2,,1,2,,,9.840000153,,15,Exclusive,17.38999939,0,6291100272440,0,,,0,
CHUBS SHEA  40 PCS,1,9,,1,9,,,12,,15,Exclusive,17.38999939,0,6959222326105,0,,,0,
VASELINE ICE COOL 200ML LOTION,1,2,,1,2,,,10.42000008,,15,Exclusive,13.90999985,0,6281006547384,0,,,0,
Casanova Hair SPRAY ROSE,1,2,,1,2,,,8,,15,Exclusive,11.30000019,0,6294000700532,0,,,0,
GULSAN ACETON 125ML,1,2,,1,2,,,2.799999952,,15,Exclusive,4.349999905,0,6281006573895,0,,,0,
LABELLA W  MUSK WIPES,1,2,,1,2,,,16,,15,Exclusive,21.73999977,0,6281056545705,0,,,0,
SHIFA MASK STRAW 120ML,1,2,,1,2,,,1.608999968,,15,Exclusive,8.699999809,0,8690239011452,0,,,0,
Axe ICE CHILL Spray 150 ml,1,2,,1,2,,,13.80000019,,15,Exclusive,19,0,6297542004750,0,,,0,
COLGATE 2-5 Y  50ML,1,9,,1,9,,,4,,15,Exclusive,8.699999809,0,8858854619693,0,,,0,
SUNSILK HONEY  OIL RE 300ML,1,2,,1,2,,,19,,15,Exclusive,23.47999954,0,8717163647400,0,,,0,
PARANIX LICE SHAMPO 100ML,1,2,,1,2,,,20,,15,Exclusive,45,0,6920354812866,0,,,0,
PARACHUTE  SHEA OIL 300ML,1,2,,1,2,,,7,,15,Exclusive,14.77999973,0,6281006453043,0,,,0,
GARNIER CONDIT 350ML,1,2,,1,2,,,20.84000015,,15,Exclusive,30.43000031,0,5391520940569,0,,,0,
VASELINE HAND 75ML,1,2,,1,2,,,8.800000191,,15,Exclusive,11.30000019,0,8901088168885,0,,,0,
fair& lovely wash insta GLOW 150gm,1,2,,1,2,,,15.84000015,,15,Exclusive,23.47999954,0,3600542416108,0,,,0,
NIVEA Q10 FIRMING OIL 100ML,1,2,,1,2,,,34,,15,Exclusive,43.47999954,0,6281006551152,0,,,0,
ÃÌ·Ì  ”„»·Ï ›Ì‰”1 „ﬂÌ‰…,1,2,,1,2,,,1.909999967,,15,Exclusive,6.090000153,0,6281006567160,0,,,0,
GARNIER MASK  5MIN,1,2,,1,2,,,11.80000019,,15,Exclusive,14.77999973,0,4005900832801,0,,,0,
ORENGE BABY BRUSH,1,9,,1,9,,,1.669999957,,0,Exclusive,7,0,7702018486250,0,,,0,
YOKO FOOT CEAM,1,2,,1,2,,,10.84000015,,15,Exclusive,17.38999939,0,6923700983395,0,,,0,
HIMALAYA LOTION BABY 200ML,1,2,,1,2,,,14.59000015,,15,Exclusive,21.73999977,0,6937194605183,0,,,0,
KLARE  INTIM WASH 250ML,1,2,,1,2,,,15.30000019,,15,Exclusive,26.08699989,0,8853976005232,0,,,0,
KLARE  INTIM MUSK 250ML,1,2,,1,2,,,18.36000061,,15,Exclusive,26.09000015,0,8901138511470,0,,,0,
LABELLA W  MUSK WASH 250ML,1,2,,1,2,,,28.75,,15,Exclusive,39.13000107,0,6280221880527,0,,,0,
NACET BLADES,1,2,,1,2,,,1.149999976,,15,Exclusive,1.74000001,0,6280221880528,0,,,0,
FOGG MAJESTIC SPRAY,1,2,,1,2,,,10.17000008,,15,Exclusive,17.38999939,0,6297542004752,0,,,0,
VASELINE LIP 4.8GM,1,2,,1,2,,,6.104000092,,15,Exclusive,11.30000019,0,7702018585779,0,,,0,
DUREX LUBRICANT 50ML,1,2,,1,2,,,24.17000008,,0,Exclusive,46,0,8908001158497,0,,,0,
VASELINE  ALOE 400ML,1,2,,1,2,,,8,,15,Exclusive,21.73900032,0,6291105153263,0,,,0,
FINE CARE AD DIPER  44PCS,1,6,,1,6,,,83,,0,Exclusive,100,0,6295120046142,0,,,0,
LIFREE ADULT L 32,1,4,,1,4,,,119.6999969,,15,Exclusive,140,0,6281006506497,0,,,0,
NUK NASAL 386,1,9,,1,9,,,19.32999992,,15,Exclusive,23.47999954,0,6251001239157,0,,,0,
NUK HAPY DAYS 0/6M,1,6,,1,6,,,13.22000027,,15,Exclusive,15.65200043,0,6281008175738,0,,,0,
NUK NATURAL SENSE 260ML,1,9,,1,9,,,42,,15,Exclusive,47.83000183,0,4008600283386,0,,,0,
NUK CLASSIC 250ML,1,9,,1,9,,,32.75099945,,15,Exclusive,43.47999954,0,4008600313526,0,,,0,
NUK FASHION 496,1,9,,1,9,,,10.52000046,,15,Exclusive,17.38999939,0,4008600267263,0,,,0,
NUK  441,1,9,,1,9,,,8.050999641,,15,Exclusive,15.64999962,0,4008600253136,0,,,0,
NUK 2740,1,9,,1,9,,,5.059999943,,15,Exclusive,14.77999973,0,4008600313496,0,,,0,
CO LIGHT  60CAP,1,1,,1,1,,,168,,0,Exclusive,240,0,4008600313441,0,,,0,
BD FINE 0.5ML,1,6,,1,6,,,4.5,,15,Exclusive,6,0,4008600252740,0,,,0,
NR  BABY SPRAY 100GM,1,2,,1,2,,,32.90000153,,15,Exclusive,39.13000107,0,748515537290,0,,,0,
NAN SUPREME PRO 1 400GM,1,5,,1,5,,,53.43999863,,15,Exclusive,58.25999832,0,382904923013,0,,,0,
HUGGIES NO 5   60 PCS,1,9,,1,9,,,62.43000031,,15,Exclusive,69.56999969,0,4260132924001,0,,,0,
Ã·œ… ⁄ﬂ«“,1,6,,1,6,,,6,,15,Exclusive,10,0,7613287805522,0,,,0,
TYRA 5MG,1,1,,1,1,,,56.70000076,,0,Exclusive,126,0,6084011840262,0,,,0,
WALLKING STICK  WOOD,1,6,,1,6,,,30,,15,Exclusive,50,0,1147147147,0,,,0,
SHEA SOAP 125GM,1,2,,1,2,,,11.5,,15,Exclusive,17.38999939,0,987987987,0,,,0,
WALLKING STICK  FLASH,1,6,,1,6,,,45,,0,Exclusive,70,0,9296,0,,,0,
PHMCO 5*5 CM 111,1,6,,1,6,,,4.5,,15,Exclusive,8,0,5280270014395,0,,,0,
PHMCO 5*5 CM 074,1,6,,1,6,,,2.5,,0,Exclusive,4.349999905,0,0000927,0,,,0,
PHMCO 5*5 CM036,1,6,,1,6,,,3.5,,0,Exclusive,7,0,6902020000111,0,,,0,
⁄”· “ÂÊ— 1 ﬂÌ·Ê,1,6,,1,6,,,30.70000076,,15,Exclusive,39.13000107,0,6902020000074,0,,,0,
PILOCIN CREAM 30GM,1,1,,1,1,,,10.71199989,,0,Exclusive,13.5,0,6902020000036,0,,,0,
EXELON 9.5MG PATCH,1,1,,1,1,,,259.5480042,,0,Exclusive,285.5,0,6281112007055,0,,,0,
DOVE GLOW BODY WASH 500ML,1,2,,1,2,,,23.79999924,,15,Exclusive,27.82999992,0,00620062,0,,,0,
PONDS AGE MIRCLE  DAY 50GM,1,2,,1,2,,,43.75,,15,Exclusive,56.52000046,0,2822023,0,,,0,
NORSINA  WIPES 72,1,2,,1,2,,,4,,15,Exclusive,10.43500042,0,8717163743638,0,,,0,
NORSINA  WIPES 120,1,2,,1,2,,,4.170000076,,15,Exclusive,17.39100075,0,8999999060237,0,,,0,
ENJOY H R CREAM 400G,1,2,,1,2,,,5,,15,Exclusive,10,0,6921341200192,0,,,0,
SINAN ADVANCE  SPRAY,1,2,,1,2,,,25,,15,Exclusive,35,0,8697434121207,0,,,0,
AGADIR SHAMPO 366ML,1,2,,1,2,,,35.84000015,,15,Exclusive,52.16999817,0,6253333305296,0,,,0,
VERADENT SENSETIVE  TB,1,6,,1,6,,,15,,15,Exclusive,22,0,6217000041597,0,,,0,
GILLETTE 15 PCS 1579,1,2,,1,2,,,12.5,,15,Exclusive,26.09000015,0,899681002041,0,,,0,
GILLETTE VICTOR 1 PCS,1,2,,1,2,,,6.5,,15,Exclusive,10.43000031,0,8009315073183,0,,,0,
SUNSILK  CREAM 275ML,1,2,,1,2,,,11,,15,Exclusive,17.38999939,0,7702018071579,0,,,0,
